date,close_btc,close_eth,high_btc,high_eth,low_btc,low_eth,open_btc,open_eth,volume_btc,volume_eth
2021-05-15,46760.1875,3638.1220703125,50639.6640625,4129.185546875,46664.140625,3638.1220703125,49855.49609375,4075.95166015625,59161047474,42422321751
2021-05-16,46456.05859375,3587.506103515625,49720.04296875,3878.89599609375,43963.3515625,3350.95166015625,46716.63671875,3641.830810546875,64047871555,47359478734
2021-05-17,43537.51171875,3282.397705078125,46623.55859375,3587.765625,42207.2890625,3129.0087890625,46415.8984375,3581.343017578125,74903638450,54061732774
2021-05-18,42909.40234375,3380.070068359375,45812.45703125,3562.465087890625,42367.83203125,3246.404052734375,43488.05859375,3276.872314453125,56187365084,40416525218
2021-05-19,37002.44140625,2460.67919921875,43546.1171875,3437.935791015625,30681.49609375,1952.460205078125,42944.9765625,3382.6572265625,126358098747,84482912776
2021-05-20,40782.73828125,2784.294189453125,42462.984375,2993.145263671875,35050.6171875,2170.22900390625,36753.66796875,2439.638671875,88281943359,67610826680
2021-05-21,37304.69140625,2430.621337890625,42172.171875,2938.205078125,33616.453125,2113.34716796875,40596.94921875,2772.34130859375,82051616861,53774070802
2021-05-22,37536.6328125,2295.70556640625,38831.0546875,2483.983154296875,35383.68359375,2168.124267578125,37371.03125,2436.0146484375,57377273240,42089937660
2021-05-23,34770.58203125,2109.579833984375,38289.21875,2384.41162109375,31227.33984375,1737.46875,37531.44921875,2298.3671875,78469274361,56005721977
2021-05-24,38705.98046875,2643.591064453125,39835.140625,2672.595703125,34551.08203125,2090.6396484375,34700.36328125,2099.93603515625,67359584098,53697121740
2021-05-25,38402.22265625,2706.62890625,39776.3515625,2750.534912109375,36581.4296875,2394.35546875,38795.78125,2649.033203125,56211915803,49558333256
2021-05-26,39294.19921875,2888.69873046875,40782.078125,2911.735595703125,37905.8359375,2652.094482421875,38392.625,2707.052734375,51346735160,42499766020
2021-05-27,38436.96875,2736.488525390625,40379.6171875,2888.75244140625,37247.90234375,2642.60791015625,39316.890625,2888.75244140625,43210968721,33373635283
2021-05-28,35697.60546875,2419.90625,38856.96875,2761.36328125,34779.0390625,2336.361328125,38507.08203125,2742.468994140625,55200191952,39999114805
2021-05-29,34616.06640625,2279.51416015625,37234.5,2566.9384765625,33693.9296875,2208.490966796875,35684.15625,2414.067138671875,45231013335,33773720220
2021-05-30,35678.12890625,2390.305419921875,36400.66796875,2472.187744140625,33520.73828125,2188.83447265625,34607.40625,2278.288818359375,31646080921,25876619428
2021-05-31,37332.85546875,2714.9453125,37468.25,2715.85498046875,34241.9453125,2279.505126953125,35658.59375,2387.198486328125,39009847639,31007383150
2021-06-01,36684.92578125,2633.518310546875,37896.734375,2739.737548828125,35787.0859375,2531.16064453125,37293.79296875,2707.560546875,34639423297,27363223090
2021-06-02,37575.1796875,2706.125,38231.33984375,2801.392333984375,35966.30859375,2555.4013671875,36699.921875,2634.4560546875,33070867190,27723267359
2021-06-03,39208.765625,2855.12646484375,39478.953125,2891.2548828125,37243.97265625,2667.684326171875,37599.41015625,2708.376220703125,35460750427,30038207402
2021-06-04,36894.40625,2688.195068359375,39242.484375,2857.16552734375,35717.72265625,2562.637451171875,39242.484375,2857.16552734375,41831090187,34173841611
2021-06-05,35551.95703125,2630.576904296875,37917.71484375,2817.48486328125,34900.4140625,2558.233642578125,36880.15625,2691.619384765625,35959473399,30496672724
2021-06-06,35862.37890625,2715.0927734375,36436.421875,2743.441162109375,35304.578125,2616.162353515625,35538.609375,2629.748779296875,28913440585,25311639414
2021-06-07,33560.70703125,2590.26318359375,36790.5703125,2845.18505859375,33480.640625,2583.9951171875,35835.265625,2713.04736328125,33683936663,30600111277
2021-06-08,33472.6328125,2517.438720703125,34017.38671875,2620.84619140625,31114.443359375,2315.546630859375,33589.51953125,2594.602294921875,49902050442,41909736778
2021-06-09,37345.12109375,2608.26708984375,37537.37109375,2625.070556640625,32475.865234375,2412.19775390625,33416.9765625,2510.19921875,53972919008,36075832186
2021-06-10,36702.59765625,2471.5185546875,38334.32421875,2619.957763671875,35847.59375,2435.401611328125,37389.515625,2611.142578125,43576032854,28753626390
2021-06-11,37334.3984375,2353.768798828125,37608.6953125,2495.414794921875,36044.44921875,2326.86962890625,36697.03125,2472.85888671875,38699736985,24832564195
2021-06-12,35552.515625,2372.484375,37408.92578125,2447.227783203125,34728.19140625,2265.758056640625,37340.14453125,2354.752197265625,37924228550,25724364410
2021-06-13,39097.859375,2508.3916015625,39322.78125,2547.367919921875,34864.109375,2312.64013671875,35555.7890625,2372.690185546875,40669112838,27092945370
2021-06-14,40218.4765625,2537.89111328125,40978.36328125,2606.432861328125,38757.28515625,2469.38818359375,39016.96875,2508.7705078125,43148914673,26964576331
2021-06-15,40406.26953125,2610.936767578125,41295.26953125,2639.229248046875,39609.46875,2515.153076171875,40427.16796875,2587.7626953125,46420149185,29005279219
2021-06-16,38347.0625,2367.66357421875,40516.77734375,2554.62890625,38176.03515625,2354.3505859375,40168.69140625,2544.86474609375,39211635100,24101926180
2021-06-17,38053.50390625,2372.001953125,39513.671875,2457.175537109375,37439.67578125,2312.301513671875,38341.421875,2367.306396484375,37096670047,21871633186
2021-06-18,35787.24609375,2231.733154296875,38187.26171875,2377.195068359375,35255.85546875,2147.308349609375,38099.4765625,2374.5869140625,36200887275,22752818388
2021-06-19,35615.87109375,2178.4990234375,36457.796875,2278.4150390625,34933.0625,2168.885009765625,35854.52734375,2235.1591796875,31207279719,18765854896
2021-06-20,35698.296875,2246.364501953125,36059.484375,2275.3828125,33432.07421875,2049.962646484375,35563.140625,2171.337890625,36664034054,22535930423
2021-06-21,31676.693359375,1888.447509765625,35721.640625,2259.464111328125,31295.935546875,1867.1854248046875,35641.14453125,2245.31787109375,52809038594,33745173825
2021-06-22,32505.66015625,1874.9500732421875,33292.453125,1993.1597900390625,28893.62109375,1707.6005859375,31622.376953125,1886.6676025390625,58964353058,35547251725
2021-06-23,33723.02734375,1989.736328125,34753.41015625,2043.5303955078125,31772.6328125,1827.571533203125,32515.71484375,1878.625,46317108925,28408659206
2021-06-24,34662.4375,1988.456298828125,35228.8515625,2032.33935546875,32385.21484375,1887.4320068359375,33682.80078125,1968.9573974609375,33123368116,20272845769
2021-06-25,31637.779296875,1813.21728515625,35487.24609375,2017.759521484375,31350.884765625,1794.400390625,34659.10546875,1989.2158203125,40230904226,22774334998
2021-06-26,32186.27734375,1829.2392578125,32637.587890625,1850.1798095703125,30184.501953125,1719.5594482421875,31594.6640625,1810.88427734375,38585385521,20637542361
2021-06-27,34649.64453125,1978.8946533203125,34656.12890625,1979.9581298828125,32071.7578125,1811.245849609375,32287.5234375,1830.9969482421875,35511640894,19885474742
2021-06-28,34434.3359375,2079.657470703125,35219.890625,2139.805419921875,33902.07421875,1963.615478515625,34679.12109375,1981.386474609375,33892523752,25514602841
2021-06-29,35867.77734375,2160.768310546875,36542.109375,2242.23876953125,34252.484375,2076.240234375,34475.55859375,2083.44873046875,37901460044,24815124419
2021-06-30,35040.8359375,2274.547607421875,36074.7578125,2282.989013671875,34086.15234375,2090.7607421875,35908.38671875,2164.21630859375,34059036099,25828056268
2021-07-01,33572.1171875,2113.60546875,35035.984375,2274.3974609375,32883.78125,2081.0810546875,35035.984375,2274.3974609375,37838957079,29061701793
2021-07-02,33897.046875,2150.040283203125,33939.58984375,2155.596435546875,32770.6796875,2021.8248291015625,33549.6015625,2109.892578125,38728974942,31796212554
2021-07-03,34668.546875,2226.1142578125,34909.26171875,2237.567138671875,33402.6953125,2117.590087890625,33854.421875,2150.8349609375,24383958643,17433361641
2021-07-04,35287.78125,2321.72412109375,35937.56640625,2384.286865234375,34396.4765625,2190.837646484375,34665.56640625,2226.55029296875,24924307911,18787107473
2021-07-05,33746.00390625,2198.58251953125,35284.34375,2321.9228515625,33213.66015625,2163.04150390625,35284.34375,2321.9228515625,26721554282,20103794829
2021-07-06,34235.1953125,2324.679443359375,35038.53515625,2346.294921875,33599.91796875,2197.91943359375,33723.5078125,2197.91943359375,26501259870,20891861314
2021-07-07,33855.328125,2315.161865234375,34997.6640625,2403.7734375,33839.2890625,2298.02685546875,34225.6796875,2323.20849609375,24796027477,22398345285
2021-07-08,32877.37109375,2120.0263671875,33907.90625,2324.0068359375,32133.18359375,2089.414306640625,33889.60546875,2317.94921875,29910396946,23188123689
2021-07-09,33798.01171875,2146.6923828125,34042.29296875,2185.376220703125,32318.880859375,2051.066650390625,32861.671875,2115.573974609375,27436021028,23029574602
2021-07-10,33520.51953125,2111.403564453125,34209.0703125,2190.1240234375,33116.01171875,2081.923583984375,33811.2421875,2146.999755859375,22971873468,17581542471
2021-07-11,34240.1875,2139.664794921875,34584.703125,2172.6533203125,33346.73828125,2083.8037109375,33509.078125,2110.875732421875,20108729370,14705386138
2021-07-12,33155.84765625,2036.7210693359375,34592.15625,2167.710205078125,32697.30859375,2011.0189208984375,34254.015625,2140.5068359375,24321499537,17768129077
2021-07-13,32702.025390625,1940.083984375,33327.1015625,2040.693603515625,32261.419921875,1922.577880859375,33125.46875,2034.098388671875,19120856669,16621628658
2021-07-14,32822.34765625,1994.331298828125,33061.3984375,2015.107421875,31639.125,1869.22314453125,32723.845703125,1941.1678466796875,21376531210,17342819679
2021-07-15,31780.73046875,1911.1756591796875,33159.640625,2037.7425537109375,31175.708984375,1883.272216796875,32827.875,1994.7120361328125,21300524237,15688092552
2021-07-16,31421.5390625,1880.3829345703125,32218.40625,1959.6962890625,31100.673828125,1853.59033203125,31841.55078125,1916.598388671875,23699476918,14884569147
2021-07-17,31533.068359375,1898.8251953125,31935.9453125,1917.597900390625,31223.990234375,1855.5908203125,31397.30859375,1876.88134765625,18895018942,13364282076
2021-07-18,31796.810546875,1895.5521240234375,32398.99609375,1988.33642578125,31215.4921875,1883.0125732421875,31533.884765625,1900.1943359375,18787986667,13791868728
2021-07-19,30817.83203125,1817.296630859375,31885.859375,1916.1180419921875,30563.734375,1807.909912109375,31800.01171875,1893.0535888671875,20434789545,14157735481
2021-07-20,29807.34765625,1787.5107421875,31006.1875,1836.998046875,29360.955078125,1722.05078125,30838.28515625,1819.08203125,23148267245,17368597636
2021-07-21,32110.693359375,1990.9708251953125,32752.326171875,2025.680419921875,29526.18359375,1759.0233154296875,29796.28515625,1786.2762451171875,28203024559,21253359756
2021-07-22,32313.10546875,2025.2027587890625,32576.400390625,2044.116455078125,31745.298828125,1954.2978515625,32138.873046875,1994.8228759765625,19555230518,17495480331
2021-07-23,33581.55078125,2124.776611328125,33581.55078125,2129.441162109375,32057.892578125,2000.436279296875,32305.958984375,2025.105712890625,22552046192,16200392492
2021-07-24,34292.4453125,2189.21875,34490.390625,2197.6494140625,33424.859375,2107.323486328125,33593.73046875,2123.961181640625,21664706865,16057446601
2021-07-25,35350.1875,2191.373779296875,35364.92578125,2194.438232421875,33881.8359375,2108.829833984375,34290.29296875,2187.1455078125,20856685287,14566483636
2021-07-26,37337.53515625,2233.36669921875,40499.67578125,2428.817138671875,35287.3125,2177.32958984375,35384.03125,2191.309814453125,51022126212,29614324233
2021-07-27,39406.94140625,2298.33349609375,39406.94140625,2316.9501953125,36441.7265625,2154.731201171875,37276.03515625,2230.197021484375,35097370560,23067480378
2021-07-28,39995.90625,2296.54541015625,40816.0703125,2341.77783203125,38862.4375,2250.9140625,39503.1875,2302.081298828125,38702404695,18991302378
2021-07-29,40008.421875,2380.956787109375,40593.0703125,2396.451904296875,39352.05859375,2273.40478515625,39995.453125,2299.011962890625,27167146027,16313373113
2021-07-30,42235.546875,2466.96142578125,42235.546875,2469.704833984375,38397.35546875,2322.337158203125,40027.484375,2382.545166015625,33072782960,20212848934
2021-07-31,41626.1953125,2536.2099609375,42231.44921875,2551.1611328125,41110.83203125,2423.816162109375,42196.3046875,2461.57568359375,25802845343,18001710283
2021-08-01,39974.89453125,2561.85205078125,42541.6796875,2695.429443359375,39540.94140625,2520.931884765625,41460.84375,2530.462890625,26688438115,22697987055
2021-08-02,39201.9453125,2610.1533203125,40419.1796875,2665.73095703125,38746.34765625,2511.375244140625,39907.26171875,2557.774658203125,25595265436,22162754104
2021-08-03,38152.98046875,2502.349609375,39750.03125,2630.314208984375,37782.05078125,2449.353515625,39178.40234375,2609.4130859375,26189830450,22696753413
2021-08-04,39747.50390625,2724.619873046875,39952.296875,2764.443603515625,37589.1640625,2463.469482421875,38213.33203125,2508.544921875,25372562724,25038698173
2021-08-05,40869.5546875,2827.328857421875,41341.93359375,2840.4306640625,37458.00390625,2540.68408203125,39744.515625,2725.669677734375,35185031017,31057928075
2021-08-06,42816.5,2890.941650390625,43271.66015625,2944.9033203125,39932.1796875,2727.792724609375,40865.8671875,2827.50341796875,38226483046,26528577879
2021-08-07,44555.80078125,3157.23876953125,44689.859375,3170.229736328125,42618.56640625,2868.53564453125,42832.796875,2891.70751953125,40030862141,33081467129
2021-08-08,43798.1171875,3013.732666015625,45282.3515625,3184.60400390625,43331.91015625,2951.747314453125,44574.4375,3161.232666015625,36302664750,28433638008
2021-08-09,46365.40234375,3167.856201171875,46456.83203125,3185.701171875,42848.6875,2900.926025390625,43791.92578125,3012.8857421875,38734079049,31983260936
2021-08-10,45585.03125,3141.691162109375,46637.98828125,3228.940673828125,44705.5546875,3059.22900390625,46280.84765625,3163.050048828125,33546019517,27605221710
2021-08-11,45593.63671875,3164.2451171875,46735.6328125,3269.20947265625,45351.7109375,3122.91650390625,45599.703125,3142.830322265625,34319709073,26729035052
2021-08-12,44428.2890625,3043.414306640625,46228.91015625,3236.314697265625,43861.4453125,2984.1669921875,45576.87890625,3164.17578125,33723620826,25403699845
2021-08-13,47793.3203125,3322.211669921875,47831.9765625,3324.671630859375,44282.41796875,3037.676025390625,44439.69140625,3049.001220703125,31744259539,23868866254
2021-08-14,47096.9453125,3265.443359375,48098.68359375,3329.281005859375,46177.6328125,3214.519775390625,47810.6875,3322.7626953125,31211354442,19860862133
2021-08-15,47047.00390625,3310.504150390625,47357.10546875,3320.084228515625,45579.58984375,3117.791748046875,47096.66796875,3266.276123046875,30988958446,22166205051
2021-08-16,46004.484375,3156.509521484375,47998.09765625,3333.994873046875,45700.3203125,3139.778564453125,47019.9609375,3309.422119140625,32776876610,23080039949
2021-08-17,44695.359375,3014.845947265625,47139.5703125,3288.812744140625,44512.41796875,2996.46826171875,45936.45703125,3149.38037109375,33451362600,25509056745
2021-08-18,44801.1875,3020.08984375,45952.0625,3124.97607421875,44364.02734375,2959.0283203125,44686.75,3011.963623046875,32194123075,21539248425
2021-08-19,46717.578125,3182.7021484375,46970.76171875,3184.435546875,43998.31640625,2963.150146484375,44741.8828125,3019.126953125,37204312299,19546290360
2021-08-20,49339.17578125,3286.935302734375,49342.15234375,3298.24658203125,46650.70703125,3178.103759765625,46723.12109375,3182.16259765625,34706867452,20885619828
2021-08-21,48905.4921875,3226.083984375,49717.01953125,3307.3515625,48312.19921875,3209.8662109375,49327.07421875,3286.931640625,40585205312,18113977628
2021-08-22,49321.65234375,3242.115478515625,49471.609375,3272.733154296875,48199.94140625,3142.007080078125,48869.10546875,3226.227294921875,25370975378,15983278460
2021-08-23,49546.1484375,3319.25732421875,50482.078125,3373.38427734375,49074.60546875,3235.851318359375,49291.67578125,3241.357421875,34305053719,20511110509
2021-08-24,47706.1171875,3172.456298828125,49878.76953125,3358.688232421875,47687.1171875,3154.121337890625,49562.34765625,3324.85546875,35361168834,20131028906
2021-08-25,48960.7890625,3224.915283203125,49202.87890625,3248.727294921875,47163.61328125,3086.114990234375,47727.2578125,3174.269775390625,32646349931,18902728235
2021-08-26,46942.21875,3100.325439453125,49347.58203125,3249.6552734375,46405.78125,3060.228759765625,49002.640625,3228.747314453125,32666549568,17405668117
2021-08-27,49058.66796875,3270.600830078125,49112.78515625,3281.840576171875,46394.28125,3064.485107421875,46894.5546875,3096.406005859375,34511076995,18489602004
2021-08-28,48902.40234375,3244.4033203125,49283.50390625,3284.845947265625,48499.23828125,3217.403564453125,49072.5859375,3275.1044921875,28568103401,13709633698
2021-08-29,48829.83203125,3227.002685546875,49644.11328125,3283.235595703125,47925.85546875,3158.84033203125,48911.25,3246.77099609375,25889650240,13296586731
2021-08-30,47054.984375,3224.374267578125,48925.60546875,3346.5810546875,46950.2734375,3151.444580078125,48834.8515625,3227.192626953125,31847007016,19306924485
2021-08-31,47166.6875,3433.732666015625,48189.55078125,3466.9921875,46750.09375,3195.216552734375,47024.33984375,3227.758056640625,34730363427,27280502987
2021-09-01,48847.02734375,3834.828125,49111.08984375,3836.867431640625,46562.4375,3387.408447265625,47099.7734375,3430.762451171875,39139399125,30070890104
2021-09-02,49327.72265625,3790.989990234375,50343.421875,3830.71142578125,48652.3203125,3726.75048828125,48807.84765625,3825.02783203125,39508070319,24387397330
2021-09-03,50025.375,3940.61474609375,50982.2734375,4022.46923828125,48386.0859375,3712.67822265625,49288.25,3787.486572265625,43206179619,26207765094
2021-09-04,49944.625,3887.828369140625,50545.58203125,3969.44873046875,49548.78125,3837.93115234375,50009.32421875,3937.91015625,37471327794,20806963328
2021-09-05,51753.41015625,3952.133544921875,51868.6796875,3979.1865234375,49538.59765625,3838.4873046875,49937.859375,3886.3310546875,30322676319,18371468576
2021-09-06,52633.53515625,3928.37939453125,52700.94140625,3968.426513671875,51053.6796875,3868.994384765625,51769.00390625,3951.520751953125,38884105426,18674691198
2021-09-07,46811.12890625,3426.394287109375,52853.765625,3945.314208984375,43285.20703125,3062.222412109375,52660.48046875,3926.527587890625,65210059683,39131346397
2021-09-08,46091.390625,3497.315185546875,47334.0546875,3559.121337890625,44561.39453125,3224.764892578125,46827.76171875,3428.378173828125,49007762488,31738430771
2021-09-09,46391.421875,3427.340087890625,47261.94921875,3562.99267578125,45669.73828125,3400.51708984375,45774.7421875,3452.54833984375,38672657013,24118055831
2021-09-10,44883.91015625,3211.505859375,47031.7421875,3512.5712890625,44344.484375,3157.05908203125,46396.6640625,3425.56494140625,39154666597,22355974097
2021-09-11,45201.45703125,3270.278076171875,45969.29296875,3346.5263671875,44818.265625,3208.9619140625,44869.83984375,3209.030517578125,34499835245,18627122934
2021-09-12,46063.26953125,3410.134521484375,46364.87890625,3462.46826171875,44790.4609375,3235.109375,45206.62890625,3270.291748046875,27881980161,16810411424
2021-09-13,44963.07421875,3285.51171875,46598.6796875,3426.502197265625,43591.3203125,3121.51416015625,46057.21484375,3407.471923828125,40969943253,22721552948
2021-09-14,47092.4921875,3429.169677734375,47218.125,3429.169677734375,44752.33203125,3273.630859375,44960.05078125,3286.31640625,38652152880,19125420848
2021-09-15,48176.34765625,3615.28271484375,48450.46875,3615.28271484375,46773.328125,3365.9130859375,47098.0,3431.21728515625,30484496466,17548551804
2021-09-16,47783.359375,3571.294921875,48486.828125,3673.310791015625,47079.55859375,3489.8056640625,48158.90625,3613.07373046875,31764293754,20093903064
2021-09-17,47267.51953125,3398.538818359375,48160.921875,3589.30517578125,46832.5234375,3356.449951171875,47771.00390625,3569.568115234375,28727713711,17722363229
2021-09-18,48278.36328125,3432.018310546875,48791.78125,3540.8076171875,47087.28515625,3371.892333984375,47273.52734375,3397.4228515625,28575630451,15995220233
2021-09-19,47260.21875,3329.447998046875,48328.3671875,3448.322021484375,46919.8046875,3286.17236328125,48268.85546875,3433.287841796875,26967722648,14257609743
2021-09-20,42843.80078125,2958.993408203125,47328.19921875,3343.325439453125,42598.9140625,2940.839111328125,47261.40625,3329.670654296875,43909845642,27371684581
2021-09-21,40693.67578125,2764.43115234375,43607.609375,3101.697509765625,39787.609375,2676.407470703125,43012.234375,2977.310546875,48701090088,30405062665
2021-09-22,43574.5078125,3077.867919921875,43978.62109375,3089.0830078125,40625.6328125,2741.440673828125,40677.953125,2763.209228515625,38139709246,23742102645
2021-09-23,44895.09765625,3155.523681640625,44942.17578125,3173.544677734375,43109.33984375,3038.097900390625,43560.296875,3077.974365234375,34244064430,18516291047
2021-09-24,42839.75,2931.669189453125,45080.4921875,3159.64404296875,40936.55859375,2747.337646484375,44894.30078125,3154.56201171875,42839345714,25595422789
2021-09-25,42716.59375,2925.565673828125,42996.2578125,2968.99462890625,41759.921875,2818.970458984375,42840.890625,2930.884765625,31604717236,18932786754
2021-09-26,43208.5390625,3062.265380859375,43919.30078125,3114.857421875,40848.4609375,2744.5830078125,42721.62890625,2926.343017578125,30661222077,21172766310
2021-09-27,42235.73046875,2934.138916015625,44313.24609375,3163.6650390625,42190.6328125,2932.69287109375,43234.18359375,3065.837890625,30980029059,19164053681
2021-09-28,41034.54296875,2807.296630859375,42775.14453125,2970.7705078125,40931.6640625,2793.360595703125,42200.8984375,2928.96337890625,30214940550,16895079070
2021-09-29,41564.36328125,2853.143310546875,42545.2578125,2946.88134765625,40829.66796875,2786.98828125,41064.984375,2809.297607421875,30602359905,15763456158
2021-09-30,43790.89453125,3001.678955078125,44092.6015625,3046.51953125,41444.58203125,2840.28955078125,41551.26953125,2852.558837890625,31141681925,17661065099
2021-10-01,48116.94140625,3307.51611328125,48436.01171875,3329.853515625,43320.0234375,2978.654296875,43816.7421875,3001.12939453125,42850641582,22307625573
2021-10-02,47711.48828125,3391.6943359375,48282.0625,3464.83740234375,47465.49609375,3260.027587890625,48137.46875,3308.870361328125,30614346492,19202671704
2021-10-03,48199.953125,3418.358642578125,49130.69140625,3484.605712890625,47157.2890625,3348.1201171875,47680.02734375,3390.767578125,26638115879,15516566862
2021-10-04,49112.90234375,3380.089111328125,49456.77734375,3434.775390625,47045.00390625,3283.44873046875,48208.90625,3418.7763671875,33383173002,17747154101
2021-10-05,51514.8125,3518.5185546875,51839.984375,3541.45166015625,49072.83984375,3365.817626953125,49174.9609375,3381.784423828125,35873904236,16632591670
2021-10-06,55361.44921875,3580.56201171875,55568.46484375,3622.55126953125,50488.19140625,3354.4697265625,51486.6640625,3516.5703125,49034730168,21855226591
2021-10-07,53805.984375,3587.974853515625,55338.625,3650.01318359375,53525.46875,3479.9091796875,55338.625,3576.814453125,36807860413,19090322927
2021-10-08,53967.84765625,3563.75927734375,55922.98046875,3667.95751953125,53688.0546875,3547.828125,53802.14453125,3587.832763671875,34800873924,16222029488
2021-10-09,54968.22265625,3575.716796875,55397.9453125,3628.2373046875,53735.14453125,3544.640380859375,53929.78125,3559.997802734375,32491211414,12707036942
2021-10-10,54771.578125,3425.852783203125,56401.3046875,3603.244873046875,54264.2578125,3414.970947265625,54952.8203125,3575.0205078125,39527792364,16171746693
2021-10-11,57484.7890625,3545.35400390625,57793.0390625,3622.28955078125,54519.765625,3385.76171875,54734.125,3419.726806640625,42637331698,18579189588
2021-10-12,56041.05859375,3492.5732421875,57627.87890625,3546.477783203125,54477.97265625,3407.338134765625,57526.83203125,3546.477783203125,41083758949,18109578443
2021-10-13,57401.09765625,3606.20166015625,57688.66015625,3607.74169921875,54370.97265625,3417.60205078125,56038.2578125,3492.753662109375,41684252783,16211275589
2021-10-14,57321.5234375,3786.01416015625,58478.734375,3819.258544921875,56957.07421875,3590.275146484375,57372.83203125,3604.958984375,36615791366,19443499909
2021-10-15,61593.94921875,3862.634765625,62757.12890625,3895.46630859375,56868.14453125,3735.363525390625,57345.90234375,3790.154296875,51780081801,20966841512
2021-10-16,60892.1796875,3830.382080078125,62274.4765625,3962.453125,60206.12109375,3805.885986328125,61609.52734375,3865.66650390625,34250964237,16578095629
2021-10-17,61553.6171875,3847.1044921875,61645.5234375,3914.89794921875,59164.46875,3660.723388671875,60887.65234375,3829.85888671875,29032367511,15908090346
2021-10-18,62026.078125,3748.76025390625,62614.66015625,3888.209228515625,60012.7578125,3686.75048828125,61548.8046875,3847.72998046875,38055562075,17386204158
2021-10-19,64261.9921875,3877.65087890625,64434.53515625,3883.9287109375,61622.93359375,3736.7802734375,62043.1640625,3747.162841796875,40471196346,15998757133
2021-10-20,65992.8359375,4155.9921875,66930.390625,4167.47216796875,63610.67578125,3833.2880859375,64284.5859375,3877.73095703125,40788955582,20338319988
2021-10-21,62210.171875,4054.32275390625,66600.546875,4366.08837890625,62117.41015625,4032.48388671875,66002.234375,4161.71337890625,45908121370,28220661820
2021-10-22,60692.265625,3970.181884765625,63715.0234375,4162.9755859375,60122.796875,3908.34033203125,62237.890625,4055.6865234375,38434082775,19432937968
2021-10-23,61393.6171875,4171.66357421875,61743.87890625,4171.66357421875,59826.5234375,3944.6318359375,60694.62890625,3971.3564453125,26882546034,14781537792
2021-10-24,60930.8359375,4087.903076171875,61505.8046875,4185.7294921875,59643.34375,3967.120361328125,61368.34375,4171.85595703125,27316183882,14978083638
2021-10-25,63039.82421875,4217.876953125,63729.32421875,4236.6669921875,60691.80078125,4072.03466796875,60893.92578125,4084.42578125,31064911614,15995727040
2021-10-26,60363.79296875,4131.10205078125,63229.02734375,4289.13134765625,59991.16015625,4106.82373046875,63032.76171875,4217.337890625,34878965587,17157714562
2021-10-27,58482.38671875,3930.25732421875,61435.18359375,4299.15283203125,58208.1875,3930.25732421875,60352.0,4132.17333984375,43657076893,26219530404
2021-10-28,60622.13671875,4287.31884765625,62128.6328125,4293.15087890625,58206.91796875,3905.7060546875,58470.73046875,3924.8154296875,45257083247,25958154575
2021-10-29,62227.96484375,4414.74658203125,62927.609375,4455.7353515625,60329.96484375,4271.70751953125,60624.87109375,4288.6865234375,36856881767,22967641914
2021-10-30,61888.83203125,4325.650390625,62330.14453125,4426.8486328125,60918.38671875,4252.494140625,62239.36328125,4414.24365234375,32157938616,14615490626
2021-10-31,61318.95703125,4288.07421875,62406.171875,4394.44970703125,60074.328125,4179.01611328125,61850.48828125,4322.744140625,32241199927,17498160238
2021-11-01,61004.40625,4324.626953125,62419.00390625,4377.322265625,59695.18359375,4160.966796875,61320.44921875,4288.21728515625,36150572843,17985288261
2021-11-02,63226.40234375,4584.798828125,64242.79296875,4599.9482421875,60673.0546875,4288.6865234375,60963.25390625,4322.5009765625,37746665647,20794448222
2021-11-03,62970.046875,4607.19384765625,63516.9375,4664.91015625,61184.23828125,4462.97607421875,63254.3359375,4589.6845703125,36124731509,21220463155
2021-11-04,61452.23046875,4537.32421875,63123.2890625,4606.51611328125,60799.6640625,4426.62255859375,62941.8046875,4604.6787109375,32615846901,18415244464
2021-11-05,61125.67578125,4486.2431640625,62541.46875,4570.89599609375,60844.609375,4447.4873046875,61460.078125,4537.42333984375,30605102446,15086003586
2021-11-06,61527.48046875,4521.5810546875,61590.68359375,4530.9970703125,60163.78125,4334.9736328125,61068.875,4482.64794921875,29094934221,14429076700
2021-11-07,63326.98828125,4620.5546875,63326.98828125,4640.921875,61432.48828125,4510.984375,61554.921875,4523.98193359375,24726754302,13541376033
2021-11-08,67566.828125,4812.08740234375,67673.7421875,4822.36328125,63344.06640625,4619.6494140625,63344.06640625,4619.6494140625,41125608330,19290896267
2021-11-09,66971.828125,4735.06884765625,68530.3359375,4837.58935546875,66382.0625,4718.0390625,67549.734375,4810.0712890625,42357991721,20834172627
2021-11-10,64995.23046875,4636.17431640625,68789.625,4859.5029296875,63208.11328125,4485.09326171875,66953.3359375,4733.36279296875,48730828378,22748160545
2021-11-11,64949.9609375,4730.38427734375,65579.015625,4778.05908203125,64180.48828125,4580.990234375,64978.890625,4635.45361328125,35880633236,17933201129
2021-11-12,64155.94140625,4667.115234375,65460.81640625,4808.73876953125,62333.9140625,4510.92041015625,64863.98046875,4724.306640625,36084893887,18316060208
2021-11-13,64469.52734375,4651.46044921875,64915.67578125,4702.115234375,63303.734375,4582.1806640625,64158.12109375,4666.71923828125,30474228777,14457436261
2021-11-14,65466.83984375,4626.35888671875,65495.1796875,4689.8427734375,63647.80859375,4516.935546875,64455.37109375,4648.6328125,25122092191,12172962219
2021-11-15,63557.87109375,4557.50390625,66281.5703125,4764.63623046875,63548.14453125,4546.59912109375,65521.2890625,4627.0908203125,30558763548,16275851299
